Sent#	Word	Entity	Tag
91	quyền	O	O
91	đề_nghị	O	O
91	xử_lý	O	O
91	hình_sự	O	O
91	các	O	O
91	đối_tượng	O	O
91	này	O	O
91	nếu	O	O
91	có	O	O
91	theo	O	O
91	quy_định	O	O
91	của	O	O
91	pháp_luật	O	O
91	hiện_hành	O	O
91	"	O	O
91	bà	O	O
91	Thảo	O	O
91	khẳng_định	O	O
91	.	O	O
92	Bà	O	O
92	Thảo	O	O
92	cũng	O	O
92	cho_biết	O	O
92	thêm	O	O
92	sẽ	O	O
92	lập_tức	O	O
92	trở_về	O	O
92	Tập_đoàn	O	O
92	Trung_Nguyên	O	O
92	để	O	O
92	tiếp_tục	O	O
92	điều_hành	O	O
92	quản_lý	O	O
92	tập_đoàn	O	O
92	nơi	O	O
92	mà	O	O
92	ngoài	O	O
92	việc	O	O
92	đảm_trách	O	O
92	chức_danh	O	O
92	Phó	O	O
92	tổng_giám_đốc	O	O
92	thường_trực	O	O
92	bà	O	O
92	còn	O	O
92	đang	O	O
92	là	O	O
92	đồng	O	O
92	sở_hữu	O	O
92	đồng	O	O
92	sáng_lập	O	O
92	.	O	O
93	Bà	O	O
93	đã	O	O
93	chuẩn_bị	O	O
93	các	O	O
93	chiến_lược	O	O
93	phát_triển	O	O
93	đúng_đắn	O	O
93	cho	O	O
93	Trung_Nguyên	O	O
93	sau	O	O
93	một	O	O
93	thời_gian	O	O
93	tập_đoàn	O	O
93	bị	O	O
93	lũng_đoạn	O	O
93	rút_ruột	O	O
93	bởi	O	O
93	nhóm	O	O
93	thao_túng	O	O
93	.	O	O
94	Ngày	TIME	O
94	20/9	TIME	O
94	TAND	ORG	O
94	Cấp	ORG	O
94	cao	ORG	O
94	tại	ORG	O
94	TP	ORG	O
94	HCM	ORG	O
94	xem_xét	O	O
94	kháng_cáo	O	Appeal
94	của	O	O
94	bị_đơn	PER	O
94	Đặng_Lê_Nguyên_Vũ	PER	O
94	Chủ_tịch	O	O
94	Tập_đoàn	ORG	O
94	Trung_Nguyên	ORG	O
94	do	O	O
94	không	O	O
94	đồng_ý	O	O
94	với	O	O
94	bản_án	O	O
94	sơ_thẩm	O	O
94	buộc	O	O
94	huỷ_bỏ	O	O
94	quyết_định	O	O
94	bãi_nhiệm	O	End-position
94	chức_danh	O	O
94	Phó	JOB	O
94	tổng_giám_đốc	JOB	O
94	của	O	O
94	nguyên_đơn	PER	O
94	Lê_Hoàng_Diệp_Thảo	PER	O
94	thành_viên	O	O
94	công_ty	O	O
94	vợ	O	O
94	ông	O	O
94	Vũ	O	O
94	và	O	O
94	không	O	O
94	được	O	O
94	cản_trở	O	O
94	bà	O	O
94	Thảo	O	O
94	tham_gia	O	O
94	điều_hành	O	O
94	quản_lý	O	O
94	công_ty	O	O
94	.	O	O
95	Theo	O	O
95	đơn	O	O
95	khởi_kiện	O	Sue
95	bà	PER	O
95	Thảo	PER	O
95	sở_hữu	O	O
95	10	O	O
95	vốn_điều_lệ	O	O
95	Trung_Nguyên	O	O
95	50	O	O
95	tài_sản	O	O
95	chung	O	O
95	của	O	O
95	hai	O	O
95	vợ_chồng	O	O
95	và	O	O
95	là	O	O
95	thành_viên	O	O
95	HĐQT	O	O
95	của	O	O
95	công_ty	O	O
95	.	O	O
96	Ngày	TIME	O
96	8/5/2006	TIME	O
96	bà	PER	O
96	Thảo	PER	O
96	được	O	O
96	bổ_nhiệm	O	Nominate
96	làm	O	O
96	Phó	JOB	O
96	tổng_giám_đốc	JOB	O
96	có	O	O
96	quyền	O	O
96	quản_lý	O	O
96	Trung_Nguyên	ORG	O
96	theo	O	O
96	uỷ_quyền	O	O
96	của	O	O
96	ông	O	O
96	Vũ	O	O
96	.	O	O
97	Dưới	O	O
97	sự	O	O
97	điều_hành	O	O
97	của	O	O
97	nữ	O	O
97	doanh_nhân	O	O
97	vốn_điều_lệ	O	O
97	của	O	O
97	công_ty	O	O
97	tăng	O	O
97	từ	O	O
97	150	O	O
97	tỷ	O	O
97	đồng	O	O
97	lên	O	O
97	2.500	O	O
97	tỷ	O	O
97	doanh_thu	O	O
97	và	O	O
97	lợi_nhuận	O	O
97	hằng	O	O
97	năm	O	O
97	đều	O	O
97	tăng	O	O
97	mạnh	O	O
97	.	O	O
98	Đến	TIME	O
98	tháng	TIME	O
98	7/2014	TIME	O
98	ông	PER	O
98	Vũ	PER	O
98	tự_ý	O	O
98	ban_hành	O	O
98	quyết_định	O	O
98	bãi_nhiệm	O	End-position
98	chức_danh	O	O
98	Phó	JOB	O
98	tổng_giám_đốc	JOB	O
98	của	O	O
98	bà	PER	O
98	Thảo	PER	O
98	mà	O	O
98	không	O	O
98	được	O	O
98	HĐQT	O	O
98	thông_qua	O	O
98	.	O	O
99	Ông	O	O
99	này	O	O
99	chỉ_đạo	O	O
99	nhân_viên	O	O
99	đập	O	O
99	bỏ	O	O
99	phòng	O	O
99	làm_việc	O	O
99	của	O	O
99	vợ	O	O
99	khiến	O	O
99	email	O	O
99	của	O	O
99	bà	O	O
99	Thảo	O	O
99	bị	O	O
99	mất	O	O
99	dữ_liệu	O	O
99	ngăn_cản	O	O
99	không	O	O
99	cho	O	O
99	bà	O	O
99	vào	O	O
99	trụ_sở	O	O
99	công_ty	O	O
99	...	O	O
100	Ngoài_ra	O	O
100	ông	O	O
100	Vũ	O	O
100	không	O	O
100	cho_phép	O	O
100	bà	O	O
100	Thảo	O	O
100	thực_hiện	O	O
100	các	O	O
100	quyền	O	O
100	và	O	O
100	nghĩa_vụ	O	O
100	của	O	O
100	cổ_đông	O	O
100	sở_hữu	O	O
100	10	O	O
100	vốn_điều_lệ	O	O
100	cũng	O	O
100	như	O	O
100	thành_viên	O	O
100	HĐQT	O	O
100	của	O	O
100	công_ty	O	O
100	này	O	O
100	.	O	O
101	Từ	O	O
101	đó	O	O
101	bà	O	O
101	Thảo	O	O
101	yêu_cầu	O	O
101	toà	O	O
101	huỷ_bỏ	O	O
101	quyết_định	O	O
101	bãi_nhiệm	O	O
101	chức_danh	O	O
101	Phó	O	O
101	tổng_giám_đốc	O	O
101	của	O	O
101	mình	O	O
101	buộc	O	O
101	ông	O	O
101	Vũ	O	O
101	không	O	O
101	được	O	O
101	ngăn_cấm	O	O
101	cản_trở	O	O
101	bà	O	O
101	tham_gia	O	O
101	điều_hành	O	O
101	quản_lý	O	O
101	công_ty	O	O
101	...	O	O
102	Tranh_chấp	O	O
102	quyền	O	O
102	quản_lý	O	O
102	tại	O	O
102	Trung_Nguyên	O	O
102	chỉ	O	O
102	là	O	O
102	một	O	O
102	trong	O	O
102	hàng_loạt	O	O
102	vụ	O	O
102	kiện_tụng	O	Sue
102	giữa	O	O
102	2	PER	O
102	vợ_chồng	PER	O
102	vua	PER	O
102	cà_phê	PER	O
102	Đặng_Lê_Nguyên_Vũ	PER	O
102	Lê_Hoàng_Diệp_Thảo	PER	O
102	.	O	O
103	Vụ	O	Sue
103	kiện	O	Sue
103	ly_hôn	O	Divorce
103	giữa	O	O
103	hai	PER	O
103	vợ_chồng	PER	O
103	đang	O	O
103	được	O	O
103	toà	O	O
103	xem_xét	O	O
103	xử_lý	O	O
103	.	O	O
104	Thi_Hà	O	O
106	Công_an	PER	O
106	xã	PER	O
106	chết	O	Die
106	trong	O	O
106	tư_thế	O	O
106	treo_cổ	O	O
107	Thông_tin	O	O
107	ban_đầu	O	O
107	mà	O	O
107	cơ_quan	O	O
107	điều_tra	O	O
107	cung_cấp	O	O
107	cho_biết	O	O
107	trước	O	O
107	đó	O	O
107	ông	O	O
107	M.	O	O
107	có	O	O
107	mượn	O	O
107	3	O	O
107	chỉ	O	O
107	vàng	O	O
107	của	O	O
107	một	O	O
107	người	O	O
107	phụ_nữ	O	O
107	tên	O	O
107	X	O	O
108	Trưa	TIME	O
108	4/5	TIME	O
108	đại_tá	O	O
108	Hồ_Văn_Long	O	O
108	trưởng	O	O
108	Công_an	O	O
108	huyện	O	O
108	Bắc_Trà_My	O	O
108	Quảng_Nam	O	O
108	xác_nhận	O	O
108	thông_tin	O	O
108	trên	O	O
108	địa_bàn	O	O
108	vừa	O	O
108	xảy	O	O
108	ra	O	O
108	vụ	O	O
108	một	PER	O
108	công_an_viên	PER	O
108	xã	GPE	O
108	Trà_Giang	GPE	O
108	huyện	GPE	O
108	Bắc_Trà_My	GPE	O
108	chết	O	Die
108	trong	O	O
108	tư_thế	O	O
108	treo_cổ	O	O
108	sau	O	O
108	nhà	O	O
108	.	O	O
109	Theo	O	O
109	thượng_tá	O	O
109	Trần_Văn_Thanh	O	O
109	Phó	O	O
109	trưởng	O	O
109	Công_an	O	O
109	huyện	O	O
109	Bắc_Trà_My	O	O
109	trực_tiếp	O	O
109	thụ_lý	O	O
109	vụ_việc	O	O
109	thông_tin	O	O
109	ban_đầu	O	O
109	xác_định	O	O
109	khoảng	TIME	O
109	16h30	TIME	O
109	ngày	TIME	O
109	3/5	TIME	O
109	người_nhà	O	O
109	phát_hiện	O	O
109	ông	PER	O
109	N.T	PER	O
109	.	PER	O
110	M	PER	O
110	.	PER	O
110	28	PER	O
110	tuổi	PER	O
110	hiện	PER	O
110	là	PER	O
110	công_an_viên	PER	O
110	xã	PER	O
110	Trà_Giang	PER	O
110	chết	O	Die
110	trong	O	O
110	tư_thế	O	O
110	treo_cổ	O	O
110	ở	LOC	O
110	vườn	LOC	O
110	cây	LOC	O
110	phía	LOC	O
110	sau	LOC	O
110	nhà	LOC	O
110	tại	LOC	O
110	thôn	LOC	O
110	4	LOC	O
110	xã	LOC	O
110	Trà_Giang	LOC	O
110	.	O	O
111	Thông_tin	O	O
111	ban_đầu	O	O
111	mà	O	O
111	cơ_quan	O	O
111	điều_tra	O	O
111	cung_cấp	O	O
111	cho_biết	O	O
111	trước	O	O
111	đó	O	O
111	ông	O	O
111	M.	O	O
111	có	O	O
111	mượn	O	O
111	3	O	O
111	chỉ	O	O
111	vàng	O	O
111	của	O	O
111	một	O	O
111	người	O	O
111	phụ_nữ	O	O
111	tên	O	O
111	X.	O	O
111	ở	O	O
111	tại	O	O
111	địa_phương	O	O
111	.	O	O
112	Trưa	O	O
112	3/5	O	O
112	ông	O	O
112	M.	O	O
112	hẹn	O	O
112	bà	O	O
112	X.	O	O
112	đến	O	O
112	khu_vực	O	O
112	thuỷ_điện	O	O
112	Nước_Oa	O	O
112	thị_trấn	O	O
112	Trà_My	O	O
112	để	O	O
112	trả	O	O
112	nợ	O	O
112	.	O	O
113	Sau	O	O
113	đó	O	O
113	người_dân	O	O
113	phát_hiện	O	O
113	bà	PER	O
113	X.	PER	O
113	nằm	O	O
113	bất_động	O	O
113	tại	O	O
113	bìa	O	O
113	rừng	O	O
113	cạnh	O	O
113	thuỷ_điện	O	O
113	Nước_Oa	O	O
113	trên	O	O
113	cổ	O	O
113	có	O	O
113	vết	O	O
113	lằn	O	O
113	như	O	O
113	bị	O	O
113	dùng	O	O
113	dây	O	O
113	siết	O	O
113	.	O	O
114	Một_số	PER	O
114	người_dân	PER	O
114	đã	O	O
114	đưa	O	Transport
114	bà	PER	O
114	X.	PER	O
114	vào	FAC	O
114	bệnh_viện	FAC	O
114	cấp_cứu	FAC	O
114	.	O	O
115	Hiện	O	O
115	bà	O	O
115	X.	O	O
115	đã	O	O
115	qua	O	O
115	cơn	O	O
115	nguy_kịch	O	O
115	tuy_nhiên	O	O
115	tinh_thần	O	O
115	còn	O	O
115	bấn_loạn	O	O
115	.	O	O
116	Vụ_việc	O	O
116	đang	O	O
116	được	O	O
116	cơ_quan_chức_năng	O	O
116	điều_tra	O	O
116	làm	O	O
116	rõ	O	O
116	.	O	O
117	/	O	O
117	.	O	O
118	Theo	O	O
118	Lê_Trung	O	O
118	/	O	O
118	Tuổi_trẻ	O	O
119	Mỹ	O	O
119	nói	O	O
119	đường_dây_nóng	O	O
119	với	O	O
119	Nga	O	O
119	ở	O	O
119	Syria	O	O
119	vẫn	O	O
119	hoạt_động	O	O
119	.	O	O
120	Máy_bay	O	O
120	B	O	O
120	-52	O	O
120	của	O	O
120	Mỹ	O	O
120	tại	O	O
120	căn_cứ	O	O
120	không_quân	O	O
120	al	O	O
120	Udeid	O	O
120	Qatar	O	O
120	.	O	O
121	Ảnh	O	O
121	Reuters	O	O
121	.	O	O
122	"	O	O
122	Đường_dây	O	O
122	giảm	O	O
122	xung_đột	O	O
122	vẫn	O	O
122	được	O	O
122	sử_dụng	O	O
122	"	O	O
122	AFP	O	O
122	dẫn	O	O
122	lời	O	O
122	Ryan_Dillon	O	O
122	người_phát_ngôn	O	O
122	liên_minh	O	O
122	quốc_tế	O	O
122	do	O	O
122	Mỹ	O	O
122	dẫn_đầu	O	O
122	nói	O	O
122	ngày	O	O
122	23/6	O	O
122	.	O	O
123	"	O	O
123	Nó	O	O
123	được	O	O
123	dùng	O	O
123	để	O	O
123	đảm_bảo	O	O
123	...	O	O
123	tổ	O	O
123	bay	O	O
123	và	O	O
123	các	O	O
123	lực_lượng	O	O
123	mặt_đất	O	O
123	của	O	O
123	chúng_tôi	O	O
123	an_toàn	O	O
123	"	O	O
123	.	O	O
124	Bộ	O	O
124	Quốc_phòng	O	O
124	Nga	O	O
124	hôm	TIME	O
124	19/6	TIME	O
124	thông_báo	O	O
124	sẽ	O	O
124	dừng	O	O
124	cái	O	O
124	gọi	O	O
124	là	O	O
124	đường_dây	O	O
124	"	O	O
124	giảm	O	O
124	xung_đột	O	O
124	"	O	O
124	để	O	O
124	đáp	O	O
124	trả	O	O
124	việc	O	O
124	Mỹ	O	O
124	bắn	O	O
124	hạ	O	O
124	một	O	O
124	máy_bay	O	O
124	của	O	O
124	chính_phủ	O	O
124	Syria	O	O
124	.	O	O
125	Moscow	O	O
125	nói	O	O
125	Washington	O	O
125	không	O	O
125	thông_báo	O	O
125	trước	O	O
125	khi	O	O
125	hành_động	O	O
125	.	O	O
126	Đường_dây	O	O
126	giảm	O	O
126	xung_đột	O	O
126	là	O	O
126	kênh	O	O
126	liên_lạc	O	O
126	quan_trọng	O	O
126	giữa	O	O
126	Nga	O	O
126	và	O	O
126	Mỹ	O	O
126	để	O	O
126	đảm_bảo	O	O
126	hai	O	O
126	cường_quốc	O	O
126	không	O	O
126	xảy	O	O
126	ra	O	O
126	tai_nạn	O	O
126	tại	O	O
126	Syria	O	O
126	.	O	O
127	Nga	O	O
127	hôm_qua	O	O
127	nói	O	O
127	đã	O	O
127	phóng	O	O
127	nhiều	O	O
127	tên_lửa	O	O
127	hành_trình	O	O
127	Kalibr	O	O
127	từ	O	O
127	Địa_Trung_Hải	O	O
127	vào	O	O
127	các	O	O
127	mục_tiêu	O	O
127	Nhà_nước	O	O
127	Hồi_giáo	O	O
127	IS	O	O
127	ở	O	O
127	Syria	O	O
127	.	O	O
128	Dillon	O	O
128	không	O	O
128	tiết_lộ	O	O
128	Nga	O	O
128	có	O	O
128	dùng	O	O
128	đường_dây	O	O
128	để	O	O
128	báo	O	O
128	trước	O	O
128	với	O	O
128	Mỹ	O	O
128	hay	O	O
128	không	O	O
128	.	O	O
129	Một	O	O
129	quan_chức	O	O
129	quốc_phòng	O	O
129	Mỹ	O	O
129	sau	O	O
129	đó	O	O
129	xác_nhận	O	O
129	Nga	O	O
129	đã	O	O
129	báo	O	O
129	trước	O	O
129	cho	O	O
129	Mỹ	O	O
129	.	O	O
130	Như_Tâm	O	O
131	'	PER	O
131	Lý_Mạc_Sầu	PER	O
131	'	PER	O
131	Trương_Hinh_Dư	PER	O
131	kết_hôn	O	Marry
131	với	O	O
131	lính	PER	O
131	đặc_công	PER	O
131	.	O	O
132	Trương_Hinh_Dư	O	O
132	viết	O	O
132	"	O	O
132	Tôi	O	O
132	là	O	O
132	người	O	O
132	bướng_bỉnh	O	O
132	từng	O	O
132	vấp_ngã	O	O
132	nhiều	O	O
132	lần	O	O
132	nhưng	O	O
132	vẫn	O	O
132	thấy	O	O
132	đời	O	O
132	người	O	O
132	còn	O	O
132	có	O	O
132	nhiều	O	O
132	điều	O	O
132	để	O	O
132	học_hỏi	O	O
132	.	O	O
133	Tôi	O	O
133	từng	O	O
133	nghĩ	O	O
133	rằng	O	O
133	nếu	O	O
133	mình	PER	O
133	cưới	O	Marry
133	ai	PER	O
133	đó	PER	O
133	nhất_định	O	O
133	không	O	O
133	phải	O	O
133	là	O	O
133	vì	O	O
133	đã	O	O
133	đến	O	O
133	tuổi	O	O
133	càng	O	O
133	không	O	O
133	phải	O	O
133	vì	O	O
133	điều_kiện	O	O
133	của	O	O
133	hai	O	O
133	bên	O	O
133	mà	O	O
133	bởi	O	O
133	'	O	O
133	Gả	O	O
133	cho	O	O
133	anh	O	O
133	ấy	O	O
133	là	O	O
133	gả	O	O
133	cho	O	O
133	tình_yêu	O	O
133	'	O	O
133	"	O	O
133	.	O	O
134	Diễn_viên	O	O
134	"	O	O
134	Lý_Mạc_Sầu	O	O
134	"	O	O
134	dành	O	O
134	cho	O	O
134	hôn_phu	O	O
134	những	O	O
134	lời	O	O
134	ấm_áp	O	O
134	trên	O	O
134	trang	O	O
134	cá_nhân	O	O
134	.	O	O
135	Hôn_phu	O	O
135	của	O	O
135	Trương_Hinh_Dư	O	O
135	là	O	O
135	lính	O	O
135	đặc_công	O	O
135	phòng_chống	O	O
135	khủng_bố	O	O
135	.	O	O
136	Anh	O	O
136	từng	O	O
136	góp_mặt	O	O
136	trong	O	O
136	show	O	O
136	truyền_hình	O	O
136	nổi_tiếng	O	O
136	Thử_thách	O	O
136	cực	O	O
136	hạn	O	O
136	cùng	O	O
136	các	O	O
136	ngôi_sao	O	O
136	lớn	O	O
136	Hoàng_Bột	O	O
136	Tôn_Hồng_Lôi	O	O
136	Huỳnh_Lỗi	O	O
136	La_Chí_Tường	O	O
136	Trương_Nghệ_Hưng	O	O
136	...	O	O
137	Hinh_Dư	O	O
137	quen	O	O
137	Hà_Tiệp	O	O
137	khi	O	O
137	cùng	O	O
137	ghi_hình	O	O
137	một	O	O
137	chương_trình	O	O
137	.	O	O
138	Hai	O	O
138	người	O	O
138	công_khai	O	O
138	quan_hệ	O	O
138	hồi	O	O
138	tháng	O	O
138	3	O	O
138	.	O	O
139	Hinh_Dư	O	O
139	thường	O	O
139	chia_sẻ	O	O
139	hình_ảnh	O	O
139	cùng	O	O
139	người_yêu	O	O
139	du_lịch	O	O
139	thổ_lộ	O	O
139	cô	O	O
139	thấy	O	O
139	hạnh_phúc	O	O
139	cuộc_sống	O	O
139	tươi_đẹp	O	O
139	.	O	O
140	Hinh_Dư	PER	O
140	sinh	O	Be-born
140	năm	TIME	O
140	1987	TIME	O
140	khởi_nghiệp	O	O
140	với	O	O
140	vai_trò	O	O
140	người_mẫu	O	O
140	.	O	O
141	Hồi	O	O
141	mới	O	O
141	vào	O	O
141	nghề	O	O
141	cô	O	O
141	gây	O	O
141	chú_ý	O	O
141	bởi	O	O
141	các	O	O
141	bức	O	O
141	hình	O	O
141	khêu_gợi	O	O
141	.	O	O
142	Gần	O	O
142	đây	O	O
142	cô	O	O
142	là	O	O
142	gương_mặt	O	O
142	quen_thuộc	O	O
142	trên	O	O
142	màn_ảnh	O	O
142	Hoa_ngữ	O	O
142	với	O	O
142	loạt	O	O
142	phim	O	O
142	Võ_Tắc_Thiên	O	O
142	Tân_thần	O	O
142	điêu	O	O
142	đại	O	O
142	hiệp	O	O
142	vai	O	O
142	Lý_Mạc_Sầu	O	O
142	Phong_Thần	O	O
142	anh_hùng	O	O
142	bảng	O	O
142	...	O	O
143	Năm	O	O
143	2015	O	O
143	cô	O	O
143	tạo	O	O
143	cơn_sốt	O	O
143	trang_phục	O	O
143	hoạ_tiết	O	O
143	chim	O	O
143	công	O	O
143	hoa	O	O
143	mẫu_đơn	O	O
143	sau	O	O
143	khi	O	O
143	xuất_hiện	O	O
143	trên	O	O
143	thảm_đỏ	O	O
143	Liên_hoan_phim	O	O
143	Cannes	O	O
143	.	O	O
144	Trước	O	O
144	khi	O	O
144	đến	O	O
144	với	O	O
144	Hà_Tiệp	O	O
144	Trương_Hinh_Dư	O	O
144	trải	O	O
144	qua	O	O
144	cuộc	O	O
144	tình	O	O
144	ồn_ào	O	O
144	với	O	O
144	tài_tử	O	O
144	Lý_Thần	O	O
144	.	O	O
145	Người	O	O
145	đẹp	O	O
145	bị	O	O
145	fan	O	O
145	của	O	O
145	Lý_Thần	O	O
145	phản_đối	O	O
145	kịch_liệt	O	O
145	vì	O	O
145	khoe	O	O
145	thân	O	O
145	bị	O	O
145	đồn	O	O
145	là	O	O
145	gái	O	O
145	bao	O	O
145	.	O	O
146	Năm	O	O
146	2014	O	O
146	Lý_Thần	O	O
146	chia_tay	O	O
146	Hinh_Dư	O	O
146	sau	O	O
146	đó	O	O
146	đến	O	O
146	với	O	O
146	Phạm_Băng_Băng	O	O
146	.	O	O
148	Lý_lịch	O	O
148	đen	O	O
148	của	O	O
148	"	O	O
148	Siêu	O	O
148	lừa	O	O
